appid,name
712100,A Total War Saga: THRONES OF BRITANNIA
712190,Genesis Alpha One Deluxe Edition
712210,RUNRUNRUN
712260,Feast Your Eyes
712660,YBit
712730,SIMULACRA
712760,Duped
712760,Duped
712810,Fallen Times
713180,Eredia: The Diary of Heroes
713440,CYCOM: Cybernet Combat
713530,ARMORED KITTEN
714020,Idle Adventure
714120,Little Misfortune
714250,Eternity: The Last Unicorn
714590,BACK OF SPACE
715010,Diamo XL
715310,Urban Rivals
715370,Fidget Spinner Editor
715370,Fidget Spinner Editor
715400,Frozen Flame
715560,Eastshade
715670,DashPanel
715690,Putrefaction 2: Rumble in the hometown
716350,Reign of Guilds
716490,EXAPUNKS
716500,Eliza
716600,Premier Buggy Racing Tour
716630,Battlevoid: Sector Siege
716710,東方憑依華　～ Antinomy of Common Flowers.
716750,Nemesis Realms
716850,Jewel of WonderLand
716850,Jewel of WonderLand
717560,Lucifer Within Us
717610,A Case of Distrust
717640,Reigns: Her Majesty
717850,Sable's Grimoire
718020,GRAL
718140,Domino Dungeon
718560,Scythe: Digital Edition
718590,Dark Devotion
718650,Driftland: The Magic Revival
718670,Cultist Simulator
718680,Left&Right
718850,Age of Wonders: Planetfall
718940,Prey with Gun 带枪的猎物
719040,Wasteland 3
719470,Demon And Fairy
719640,War Planet Online: Global Conquest
719730,Uptasia
719750,PUSS!
719840,Mad Gardener: Zombie Massacre
719890,Beasts of Bermuda
720000,Don't Panic!
720000,Don't Panic!
720250,Welcome to the Game II
720280,Fox Hime
720290,Reaching for Petals: VR Edition
720350,Mundaun
720560,Vigil: The Longest Night
720620,TaleSpire
720670,Cats Make You Smarter!
721030,La Tale - Evolved
721090,SKYBOX VR Video Player
721180,Dustborn
721400,Hot Runback - VR Runner
721760,"Highlands, Deep Waters"
721950,Last Toon Standing
722020,Bitcoin Collector: Spinners Attack
722060,Dominions 5 - Warriors of the Faith
722190,EEP 14
722210,Smart Cube
722370,Funball Games VR
722380,Blindsight
722560,RAD
722570,NaziShoot
722730,Cogmind
722810,Casual Spider Solitaire
722810,Casual Spider Solitaire
722920,Hex Empire 3
722960,CASE 2: Animatronics Survival
723090,Meltys Quest
723390,Hunt Down The Freeman
723790,The Pirate: Plague of the Dead
723890,Don't Make Love
723950,Haunted Manor: Queen of Death Collector's Edition
724070,Keyboard Engine
724170,Solar Lander
724250,Princess Maker 5
724260,Princess Maker Go!Go! Princess
724350,King of the Couch: Zoovival
724370,夕生 Halflight
724590,Sharecare YOU VR
724640,AuroraBound Deluxe
724740,Lines X
724910,Icarus Six Sixty Six
724970,神舞幻想 Faith of Danschant
725270,Necrobarista
725480,Slap City
725660,Thundering Skies
726110,Overcrowd: A Commute 'Em Up
726360,BOOBS SAGA: Prepare To Hentai Edition
726390,Scream Collector
726460,Choice of Broadsides
726590,NBA 2K Playgrounds 2
726600,Drift Zone
726620,Kitty Rescue
726800,The Rare Nine
726830,Vacation Simulator
726840,City Game Studio: a tycoon about game dev
726880,Posable Heroes
726950,Dark Rose Valkyrie
727020,Arcade Moonlander
727040,Alucinod
727130,Between the Stars
727310,Major League Gladiators
727550,Illville: Return instructions. Act 1
727550,Illville: Return instructions. Act 1
727720,Found Horror Game 11.exe
727790,DEAD TARGET VR: Zombie Intensified
727850,ELDERBORN
728090,CIBOS
728220,Deadeye Dungeon
728240,Adventure Time: Pirates of the Enchiridion
728530,SD GUNDAM G GENERATION CROSS RAYS
728670,Maze Up!
728730,Holyday City: Reloaded
728740,Sniper Elite V2 Remastered
728830,San Matias -- Mafia City
728880,Overcooked! 2
728950,Barrels Up
729000,Wytchwood
729040,Borderlands Game of the Year Enhanced
729270,ALVAROK
729300,Cleansuit
729460,Distant Space 2
729650,More Than Just Chess
729650,More Than Just Chess
729720,Zomborg
730030,Ultimate Spinner Simulator - Unstress Yourself
730050,Verdant Skies
730310,DYNASTY WARRIORS 9
730360,Sharecare VR 2017
730430,This Is the President
730620,Hammer 2
730820,The Curse of Monkey Island
730830,Escape from Monkey Island
730840,Burger Shop
730870,Burger Shop 2
731040,The Invincible
731180,Coffee Run
731490,Crash Bandicoot N. Sane Trilogy
731500,Cave Brawlers
731650,Summer Islands
731890,Horror Hunt
732040,Corridor 15 Firts
732050,Voxel Tycoon
732230,LuxVR
732240,SpaceBourne
732360,Mercury Blue: Mini Episode
732370,Juicy Realm
732400,PlataGO! Super Platform Game Maker
732430,Superflight
732690,FIVE NIGHTS AT FREDDY'S: HELP WANTED
732840,Nullysun
732980,Keyscaper
733070,Sudoku Universe / 数独宇宙
733110,8-Bit Adventures 2
733300,My Big Sister
733500,LOGistICAL: Russia
733520,LOGistICAL: Switzerland
733740,Sakura Cupid
733750,Steel Eagle
733790,Not Tonight
733800,Frosty Nights
733990,I Can't Believe It's Not Gambling
734020,Legendary DXP
734330,Ultimate Coaster X
734440,Black Moon 黑月
734730,Ancient Frontier: Steel Shadows
734750,PickCrafter
735280,EMERGENCY 20
735320,TimeTravelers
735470,vBuilder
735580,11-11 Memories Retold
735850,Trailer Park Boys: Greasy Money
736180,EX0: Dark Moon
736190,Chinese Parents
736220,Squad 44
736260,Baba Is You
736420,Yag
736480,Glory & Honor
736570,The Crooked Man
736590,Operation: Harsh Doorstop
736820,Knights of Honor II: Sovereign
736850,We. The Revolution
736920,Here & Elsewhere
736930,Delicious - Moms vs Dads
736930,Delicious - Moms vs Dads
737600,40 Days [四十天]
737640,Pipes Racer
737800,F1 2018
737870,Conduct DELUXE!
738000,Achievement Lurker: Respectable Accomplishment
738060,Freddy Fazbear's Pizzeria Simulator
738270,Ciel Fledge: A Daughter Raising Simulator
738510,Memories Off -Innocent Fille-
738520,Breathedge
738530,New Gundam Breaker
738540,Tales of Vesperia: Definitive Edition
738550,Spike Volleyball
739050,Deck Casters
739080,9 Monkeys of Shaolin
739100,Blink: Rogues
739130,The Executioner
739540,Break the Game
739630,Phasmophobia
739650,Drake Hollow
739690,Now Man Flies
739710,Monsterplants vs Bowling - Arcade Edition
739720,Penkura
740000,绝境幸存者 Escape Zombie Land
740060,Virality
740070,Dead Link: Pages Torn
740080,Deadly Days
740090,Lost Grimoires 3: The Forgotten Well
740130,Tales of Arise
740170,Unexpected End
740250,Neos VR
740260,Crimson Imprint plus -Nonexistent Christmas-
740410,Puzzle Chambers
740410,Puzzle Chambers
740810,Pleasure Puzzle:Workshop 趣拼拼：拼图工坊
741140,Baldr Sky
741150,ArtPose Pro
741150,ArtPose Pro
741260,Mobile Empire
741320,The Song of Terminus  終焉的迴響:護界者之歌
741490,Atlantis VR
741510,The Hong Kong Massacre
741620,Seal Guardian
741990,Wild Animal Sports Day
742120,DRAGON QUEST XI: Echoes of an Elusive Age - Digital Edition of Light
742230,A Day For A Kitten
742300,Mega Man 11
742340,Super BoxMan Ultra
742360,全民王者
742420,Saints Row
742490,Nonogram - The Greatest Painter
742490,Nonogram - The Greatest Painter
742500,Nonogram - Master's Legacy
742510,Psikodelya
742700,Empire Deluxe Combined Edition
743130,MewnBase
743130,MewnBase
743370,Soccer Manager 2018
743450,Monster Prom
743670,Senpa.io
743830,SuperTrucks Offroad Racing
743860,Wild West Online
743860,Wild West Online
743890,Mega Man X Legacy Collection
743900,Mega Man X Legacy Collection 2
744050,Space Invaders Extreme
744190,Rusty Lake Paradise
744260,Legend of Homebody
744570,Substance Painter 2018
744570,Substance Painter 2018
744660,Dream Channel
744800,Banyu Lintar Angin - Little Storm -
744810,A Raven Monologue
744900,Dead Frontier 2
745330,StrikeForce Kitty
745500,Pixel Space Battles
745660,Sockman
745740,Reflex
745850,KARAKARA2
745880,Touhou Tenkuushou ~ Hidden Star in Four Seasons.
745920,Temtem
745950,Apparition
745960,A Sky Full of Stars 仰望夜空的星辰
746020,Pit of Evil
746510,Duck Season PC
746660,Throw Anything
746710,Cypher
746850,Cloudpunk
746910,Chicken Farm 2K17
747200,Keplerth
747340,Unforgiving - A Northern Hymn
747350,Hellblade: Senua's Sacrifice VR Edition
747360,Gray Dawn
747540,AcChen - Tile matching the Arcade way
747540,AcChen - Tile matching the Arcade way
747610,Zula Global
747650,The Padre
747660,Five Nights at Freddy's: Security Breach
747700,Space Shaft
747730,Operation Red Dragon
747790,Olson's Boxing Challenge
747910,Disassembly 3D
747910,Disassembly 3D
747920,Hero Plus
747970,Scions of Fate
747980,Puzzle Blocks
747990,Project Cabin
748040,State of War : Warmonger / 蓝色警戒 (Classic 2000)
748110,Kitten Madness
748360,MY HERO ONE'S JUSTICE
748460,RealFlight 8
748490,The Legend of Heroes: Trails of Cold Steel II
748540,Solitaire
748610,Airport Madness 3D: Volume 2
748880,External Visions
748970,Zen Chess: Mate in One
749010,Yatzy
749150,Thrushbriar Hall
749320,Alma
749340,Chocolate makes you happy
749670,Spinning Around
749800,PixelJunk Monsters 2
749840,The Boogie Man
749870,MyTD 我的塔防
749880,Just Jump
749920,Eternal Dread
750080,Dead Climb
750130,The Sinking City Remastered
750200,AWAY: The Survival Series
750360,Google Spotlight Stories: On Ice
750460,WRONGED
750470,War Brokers
750470,War Brokers
750520,Arcade Tycoon  : Simulation Game
750780,Christmas Puzzle 2
750900,Fight desserts
750900,Fight desserts
750920,Shadow of the Tomb Raider: Definitive Edition
751430,Puzzle of Santa Girl VR
751450,Nanairo Reincarnation
751630,After the Fall
751670,Cloud Chasers - Journey of Hope
751780,Forager
751820,Black Future '88
752020,The Apartment
752430,Arcade Love / ゲーセンラブ。
752470,CINERIS SOMNIA
752480,Sniper Elite VR
752580,"Imperivm RTC - HD Edition ""Great Battles of Rome"""
752590,A Plague Tale: Innocence
752640,National Rugby Manager
752720,The Culling 2
752850,Choice of the Ninja
752880,Sounds of Music
752910,Cookies vs. Claus
753220,Mhakna Gramura and Fairy Bell
753360,VoiceActress
753380,Metal Soldiers 2
753420,Dungreed
753490,Lamplight Station
753630,Refinish Network - Paintboss VR
753640,Outer Wilds
753660,AtmaSphere
754010,MEDICALHOLODECK. The medical DICOM Viewer and Human Anatomy Lab in Virtual Reality.
754040,Piggy Poggy Pog
754120,Ninja Stealth 3
754150,Rolling Line
754310,Deadly Cryptids
754350,忍者村大战2
754500,Plutocracy
754530,IL-2 Sturmovik: Cliffs of Dover Blitz Edition
754620,High School Simulator
754890,Firmament
755320,"CyberLink PowerDVD 18 Ultra - Media player, video player, 4k media player, 360 video"
755410,Vengeful Rites
755470,The World Next Door
755500,ONE PIECE World Seeker
755540,LIV
755790,Ring of Elysium
755800,Hades' Star
755950,Fantasy Quest Solitaire
756040,RollerCoaster Legends
756100,Curse of the Old Gods
756320,Snail Trek - Chapter 2: A Snail Of Two Worlds
756530,TOKYO GHOUL:re [CALL to EXIST]
756790,cityglitch
756800,Contraband Police
756810,M.A.X. 2: Mechanized Assault & Exploration
757210,EMERGENCY 4 Deluxe
757240,Aimtastic
757300,Truberbrook / Trüberbrook
757310,Sable
757320,Atomicrops
757480,Broken Reality
757540,Oedipus Dating Sim
757910,Away
758190,Dragon Cliff
758220,Osmorrow
758330,Shenmue I & II
758370,Through the Ages
758410,AO International Tennis
758440,Last Rose
758480,Ukrainian ball in search of gas
758480,Ukrainian ball in search of gas
758500,Loot Box Quest
758590,League of Light: Silent Mountain Collector's Edition
758690,Occupy Mars: The Game
758730,Paw Patrol: On A Roll!
758870,Kynseed
758980,Poker Legends: Texas Hold'em Poker Tournaments
758990,Ancient Warfare 3
759000,.projekt
759440,Learn Japanese To Survive! Kanji Combat
759740,RIDE 3
759800,Everyday Lite
759870,HJ: Sacrifice
759940,前程似锦 Excellent Expectations
760060,Mutant Year Zero: Road to Eden
760160,Vampire: The Masquerade - Bloodhunt
760300,Ender Story: Chapter 1
760410,Don't Be Afraid
760460,WEED
760490,Frontier Runner
760560,Happy New Year Clicker
760630,Tennis Elbow Manager 2
760650,Hammerting
760890,Hello Charlotte EP3: Childhood's End
760970,Renegade Tabletop Tools System
761030,EARTHLOCK
761070,Garden of Oblivion
761070,Garden of Oblivion
761130,Stellar Warrior
761190,1010
761460,Lamplight City
761600,Onimusha: Warlords
761620,Beholder 2
761830,Mr. Prepper
761890,Albion Online
762500,Rhythm Girl
762560,ManaRocks
762650,Depraved
762680,Double Turn
762850,Cubit
762940,Mineko's Night Market
762940,Mineko's Night Market
762950,Chess Cubed
763100,Lumberjack Simulator
763180,Anima Flux
763270,Fritz Chess 16 Steam Edition
763490,Precision Archery: Competitive
763490,Precision Archery: Competitive
763890,Wildermyth
763970,Leisure Suit Larry 1 - In the Land of the Lounge Lizards
764030,Realm Revolutions
764090,STAR SHREDDERS
764230,Shoujo City
764510,Phantom Signal — Sci-Fi Strategy Game
764570,Beavers Be Dammed
764590,Shadow of Loot Box
764790,The Messenger
764920,Fear the Night - 恐惧之夜
765030,樱雪集～Yuyuko's Butterfly Dream
765210,Your Royal Gayness
765290,Alien Food Frenzy
765410,Bean Battles
765560,Pro Strategy Football 2018
765800,Agents: Biohunters
765810,Mars Horizon
765870,Leisure Suit Larry - Wet Dreams Don't Dry
765900,Leisure Suit Larry - Magna Cum Laude Uncut and Uncensored
766040,Gloom: Digital Edition
766370,Dying Light: Bad Blood
766420,Neckbeards: Silly Squadron
766570,Russian Fishing 4
767030,Trivia Vault: Technology Trivia Deluxe
767310,Brutal Inventions
767390,Dakar 18
767400,弹炸人2222
767420,Wauies - The Pet Shop Game
767460,Technotron Defense
767460,Technotron Defense
767490,Last Wood
767560,War Robots
768100,GizmoVR Video Player
768200,Smalland: Survive the Wilds
768450,NUTS
768520,Red Solstice 2: Survivors
768880,Beach Rules
769370,Dragon Boar and Lady Rabbit
769560,月圆之夜 (Night of Full Moon)
769630,紅蜘蛛外伝：暗戦
769670,Gecata by Movavi 5 - Game Recording Software
769670,Gecata by Movavi 5 - Game Recording Software
769720,Island of Deception
769970,Bad Dream: Fever
769980,Lock Her Up: The Trump Supremacy
770100,One Deck Dungeon
770160,Seishin - Virtual Rhythm
770240,PRO EVOLUTION SOCCER 2019
770360,Lowpoly Hero
770370,Adventures of Dragon
770410,Path to Mnemosyne
770520,Boomer Rampage
770660,Thetaball
770790,FormFish
770810,"Good Pizza, Great Pizza - Cooking Simulator Game"
770820,Factory Hiro
770860,Annwn: the Otherworld
771240,YumeCore
771240,YumeCore
771410,You Will Never Get This Achievement
771530,Take That
771810,The spy who shot me
772430,Hero of the Kingdom III
772540,Battle Royale Trainer
772700,MatchyGotchy
773370,Exo One
773390,Aim Trainer Pro
773420,Panacea: Last Will
773520,Refight:Burning Engine
773580,Game Dev Studio
773670,Delete
773790,Ostriv
773930,Coaster
775500,SCARLET NEXUS
775520,Animals Memory: Dinosaurs
775580,ITTA
775900,MotoGP18
776190,Galactic Battles
776600,Witch Sword
777050,TOXIC PLUMBING
777090,Assembly Required
777130,Blush Blush
777150,Adventure Land - The Code MMORPG
777390,Flyout
777470,The Infinite Black 2
777590,众生
777760,Charlie II
777880,Fluffy Horde
778150,Crossroad
778250,Battle of Kings VR
778260,The Scent of Summer
778270,Tombo Breaker VR
778360,Love or Loved - A Bullet For My Valentine
778410,Dead Ground
778580,Trinity
778600,Zero Gravity Pool
778700,Amorous
778930,Property
779060,Cyborg Invasion Shooter 2: Battle Of Earth
779090,Umfend
779290,Stygian: Reign of the Old Ones
779340,Total War: THREE KINGDOMS
779430,Full Ace Tennis Simulator
779640,妄想症：Deliver Me
779650,Ready Player One: OASIS beta
780000,Critical Mess
780100,ClearMem :: Free Up Your RAM
780210,Freeways
780270,Brimstone Brawlers - Early Access
780280,Summer Funland
780290,Gloomhaven
780310,The Riftbreaker
780350,Unruly Heroes
780570,AI Anomaly
781030,DK Online
781040,Vinhomes Metropolis VR Interior
781130,Creatura
781180,Technicity
781280,Time Gate: Knight's Chase
781440,"OH MY GOD, LOOK AT THIS KNIGHT"
781780,Behind Walls
781810,Oik 4
782020,Endless Crusade
782250,Hush Hush - Only Your Love Can Save Them
782330,DOOM Eternal
782340,Lake of Voices
782510,Draft Day Sports: Pro Football 2018
782610,Tank 51
782610,Tank 51
782630,Twisted Sails
782660,Armada: Modern Tanks
782670,Battle Tanks: Legends of World War II
783200,Forbidden Clicker Party
783710,Virtual Desktop Dashboard
783770,Ironsight
783840,Lakeview Valley
783940,Forgotten Hill Mementoes
784010,Dragonview
784080,MechWarrior 5: Mercenaries
784100,Gone Fireflies
784150,Workers & Resources: Soviet Republic
784950,CONFLICT OF NATIONS: WORLD WAR 3
785160,VEGAS Movie Studio 15 Steam Edition
785170,VEGAS Movie Studio 15 Platinum Steam Edition
785260,Team Sonic Racing
785480,Titanic: Adventure Out Of Time
785560,Scutter
785690,desTRUCKtors: Warfare Showdown
785740,This Is the Police 2
785770,Emergency Call 112 – The Fire Fighting Simulation 2
785780,OF MICE AND SAND -REVISED-
785790,WHAT THE GOLF?
785890,Hexologic
786040,Haunted Hotel: Lonely Dream
786080,Grim Facade: A Wealth of Betrayal Collector's Edition
786370,Alien Crusader
786420,Fantastic Sea
786450,Don't Bite Me Bro! +
786510,Oracle of Forgotten Testament
786510,Oracle of Forgotten Testament
786520,SAO Utils: Beta
786630,MY 1980's DASHBOARD
787040,Perfect Heist
787050,Impossible Jumpy Quest
787420,Robot Fighting
787450,KOEWOTAYORINI / 声之寄托
787480,Phoenix Wright: Ace Attorney Trilogy
787510,Muv-Luv Alternative Total Eclipse Remastered
787510,Muv-Luv Alternative Total Eclipse Remastered
787780,In memory of TITAN
787790,Epic Roller Coasters
787810,Rogue Heroes: Ruins of Tasos
787850,Heroine Anthem Zero 2 : Scalescars Oath
787860,Farming Simulator 19
787940,Glista
787980,4D Minesweeper
788020,Critical Gravity
788100,Neon Abyss
788270,Exiled Kingdoms
788330,Varion
788420,Potion Explosion
788470,Stonies
788900,VR_PlayRoom : Episode Beginning (Escape Room - Horror)
788970,Hidden Object Adventure: Captain Nemo. Objets Cachés
788970,Hidden Object Adventure: Captain Nemo. Objets Cachés
789090,Rainbow Reactor
789100,My Little Farmies
789200,S.P.I.K.E: ARENA
789210,NCradle: An 80s Synth Adventure
789290,RPG Merchant
789480,AstroBlast VR
789620,Crypt- The Black Tower
789660,Buggos
789760,DEAD OR SCHOOL
789980,Twilight on Yulestead
790050,Porcelain Panic
790060,The Void Rains Upon Her Heart
790120,Run and Jump
790120,Run and Jump
790230,Zombie Clicker Defense
790360,WarriOrb
790550,Monktastic
790600,Stormbound
790710,World of Warplanes
790740,Tick Tock: A Tale for Two
790750,oVRshot
790750,oVRshot
790780,Yozakura Wizard VR
790820,Valkyria Chronicles 4 Complete Edition
791050,I Hate Heroes: Rocket Man
791330,Fallen ~Makina and the City of Ruins~
791400,From Village to Empire
